timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623613753572;1445;Submit Score;200;OK;Sharp Games 1-625;text;TRUE;;966;762;2;2;https://sharpauviluck.id/tampan.php;1445;0;425
1623613754561;1417;Submit Score;200;OK;Sharp Games 1-626;text;TRUE;;952;762;2;2;https://sharpauviluck.id/tampan.php;1417;0;459
1623613755560;815;Submit Score;200;OK;Sharp Games 1-627;text;TRUE;;962;767;1;1;https://sharpauviluck.id/tampan.php;815;0;398
1623613756560;1354;Submit Score;200;OK;Sharp Games 1-628;text;TRUE;;964;777;2;2;https://sharpauviluck.id/tampan.php;1354;0;418
1623613757578;1403;Submit Score;200;OK;Sharp Games 1-629;text;TRUE;;960;787;2;2;https://sharpauviluck.id/tampan.php;1403;0;405
1623613758565;1074;Submit Score;200;OK;Sharp Games 1-630;text;TRUE;;958;787;2;2;https://sharpauviluck.id/tampan.php;1074;0;400
1623613759560;836;Submit Score;200;OK;Sharp Games 1-631;text;TRUE;;960;787;1;1;https://sharpauviluck.id/tampan.php;835;0;401
1623613760560;787;Submit Score;200;OK;Sharp Games 1-632;text;TRUE;;962;772;1;1;https://sharpauviluck.id/tampan.php;787;0;386
1623613761560;1339;Submit Score;200;OK;Sharp Games 1-633;text;TRUE;;962;767;2;2;https://sharpauviluck.id/tampan.php;1339;0;392
1623613762560;1345;Submit Score;200;OK;Sharp Games 1-634;text;TRUE;;966;752;2;2;https://sharpauviluck.id/tampan.php;1343;0;386
1623613763560;833;Submit Score;200;OK;Sharp Games 1-635;text;TRUE;;962;762;1;1;https://sharpauviluck.id/tampan.php;833;0;391
1623613764560;1323;Submit Score;200;OK;Sharp Games 1-636;text;TRUE;;960;757;2;2;https://sharpauviluck.id/tampan.php;1323;0;395
1623613765576;829;Submit Score;200;OK;Sharp Games 1-637;text;TRUE;;962;757;1;1;https://sharpauviluck.id/tampan.php;828;0;408
1623613766559;1374;Submit Score;200;OK;Sharp Games 1-638;text;TRUE;;958;767;2;2;https://sharpauviluck.id/tampan.php;1374;0;407
1623613767561;1337;Submit Score;200;OK;Sharp Games 1-639;text;TRUE;;956;772;2;2;https://sharpauviluck.id/tampan.php;1336;0;401
1623613768560;1348;Submit Score;200;OK;Sharp Games 1-640;text;TRUE;;966;777;2;2;https://sharpauviluck.id/tampan.php;1348;0;396
1623613769559;1339;Submit Score;200;OK;Sharp Games 1-641;text;TRUE;;960;762;2;2;https://sharpauviluck.id/tampan.php;1339;0;390
