timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623609072639;1347;Initialisasi;200;OK;Sharp Games 1-866;text;TRUE;;982;609;2;2;https://sharpauviluck.id/tampan.php;1347;0;392
1623609073638;1341;Initialisasi;200;OK;Sharp Games 1-867;text;TRUE;;987;609;2;2;https://sharpauviluck.id/tampan.php;1341;0;404
1623609074639;1345;Initialisasi;200;OK;Sharp Games 1-868;text;TRUE;;987;625;2;2;https://sharpauviluck.id/tampan.php;1344;0;385
1623609075647;1362;Initialisasi;200;OK;Sharp Games 1-869;text;TRUE;;981;605;2;2;https://sharpauviluck.id/tampan.php;1357;0;393
1623609076639;1456;Initialisasi;200;OK;Sharp Games 1-870;text;TRUE;;979;593;2;2;https://sharpauviluck.id/tampan.php;1456;0;515
1623609077642;792;Initialisasi;200;OK;Sharp Games 1-871;text;TRUE;;989;589;1;1;https://sharpauviluck.id/tampan.php;792;0;388
1623609078640;1419;Initialisasi;200;OK;Sharp Games 1-872;text;TRUE;;985;593;2;2;https://sharpauviluck.id/tampan.php;1419;0;450
1623609079640;810;Initialisasi;200;OK;Sharp Games 1-873;text;TRUE;;982;625;1;1;https://sharpauviluck.id/tampan.php;810;0;402
1623609080639;1320;Initialisasi;200;OK;Sharp Games 1-874;text;TRUE;;978;629;2;2;https://sharpauviluck.id/tampan.php;1320;0;386
1623609081639;810;Initialisasi;200;OK;Sharp Games 1-875;text;TRUE;;978;597;1;1;https://sharpauviluck.id/tampan.php;806;0;398
1623609082639;1372;Initialisasi;200;OK;Sharp Games 1-876;text;TRUE;;980;629;2;2;https://sharpauviluck.id/tampan.php;1372;0;410
1623609083638;1356;Initialisasi;200;OK;Sharp Games 1-877;text;TRUE;;982;601;2;2;https://sharpauviluck.id/tampan.php;1356;0;393
1623609084639;820;Initialisasi;200;OK;Sharp Games 1-878;text;TRUE;;980;625;1;1;https://sharpauviluck.id/tampan.php;820;0;407
1623609085639;1370;Initialisasi;200;OK;Sharp Games 1-879;text;TRUE;;978;613;2;2;https://sharpauviluck.id/tampan.php;1370;0;402
1623609086639;1327;Initialisasi;200;OK;Sharp Games 1-880;text;TRUE;;985;589;2;2;https://sharpauviluck.id/tampan.php;1327;0;396
1623609087639;1342;Initialisasi;200;OK;Sharp Games 1-881;text;TRUE;;979;597;2;2;https://sharpauviluck.id/tampan.php;1342;0;400
1623609088638;808;Initialisasi;200;OK;Sharp Games 1-882;text;TRUE;;977;613;1;1;https://sharpauviluck.id/tampan.php;808;0;401
1623609089640;1345;Initialisasi;200;OK;Sharp Games 1-883;text;TRUE;;981;593;2;2;https://sharpauviluck.id/tampan.php;1345;0;401
1623609090639;1337;Initialisasi;200;OK;Sharp Games 1-884;text;TRUE;;977;629;2;2;https://sharpauviluck.id/tampan.php;1336;0;407
1623609091640;1412;Initialisasi;200;OK;Sharp Games 1-885;text;TRUE;;983;629;2;2;https://sharpauviluck.id/tampan.php;1412;0;403
1623609093640;841;Initialisasi;200;OK;Sharp Games 1-887;text;TRUE;;994;589;2;2;https://sharpauviluck.id/tampan.php;840;0;410
1623609092641;1878;Initialisasi;200;OK;Sharp Games 1-886;text;TRUE;;980;601;1;1;https://sharpauviluck.id/tampan.php;1878;0;430
1623609094643;1397;Initialisasi;200;OK;Sharp Games 1-888;text;TRUE;;980;597;2;2;https://sharpauviluck.id/tampan.php;1397;0;421
1623609095644;1364;Initialisasi;200;OK;Sharp Games 1-889;text;TRUE;;980;593;2;2;https://sharpauviluck.id/tampan.php;1364;0;400
1623609096645;826;Initialisasi;200;OK;Sharp Games 1-890;text;TRUE;;982;625;1;1;https://sharpauviluck.id/tampan.php;826;0;411
