timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623611115796;800;Leaderboard;200;OK;Sharp Games 1-218;text;TRUE;;1025;611;1;1;https://sharpauviluck.id/tampan.php;799;0;383
1623611116791;1375;Leaderboard;200;OK;Sharp Games 1-219;text;TRUE;;1025;591;2;2;https://sharpauviluck.id/tampan.php;1375;0;407
1623611117790;1373;Leaderboard;200;OK;Sharp Games 1-220;text;TRUE;;1023;615;2;2;https://sharpauviluck.id/tampan.php;1373;0;395
1623611118800;1337;Leaderboard;200;OK;Sharp Games 1-221;text;TRUE;;1027;599;2;2;https://sharpauviluck.id/tampan.php;1336;0;401
1623611119797;1377;Leaderboard;200;OK;Sharp Games 1-222;text;TRUE;;1033;599;2;2;https://sharpauviluck.id/tampan.php;1372;0;403
1623611120801;1389;Leaderboard;200;OK;Sharp Games 1-223;text;TRUE;;1025;603;2;2;https://sharpauviluck.id/tampan.php;1389;0;402
1623611121801;1393;Leaderboard;200;OK;Sharp Games 1-224;text;TRUE;;1027;607;2;2;https://sharpauviluck.id/tampan.php;1393;0;394
1623611122785;1343;Leaderboard;200;OK;Sharp Games 1-225;text;TRUE;;1021;607;2;2;https://sharpauviluck.id/tampan.php;1343;0;399
1623611123784;1367;Leaderboard;200;OK;Sharp Games 1-226;text;TRUE;;1027;623;2;2;https://sharpauviluck.id/tampan.php;1365;0;392
1623611124805;1363;Leaderboard;200;OK;Sharp Games 1-227;text;TRUE;;1027;615;2;2;https://sharpauviluck.id/tampan.php;1363;0;394
1623611125779;859;Leaderboard;200;OK;Sharp Games 1-228;text;TRUE;;1037;627;1;1;https://sharpauviluck.id/tampan.php;859;0;405
1623611126784;800;Leaderboard;200;OK;Sharp Games 1-229;text;TRUE;;1031;595;1;1;https://sharpauviluck.id/tampan.php;799;0;387
1623611127785;1360;Leaderboard;200;OK;Sharp Games 1-230;text;TRUE;;1023;623;2;2;https://sharpauviluck.id/tampan.php;1360;0;402
1623611128785;1361;Leaderboard;200;OK;Sharp Games 1-231;text;TRUE;;1025;603;2;2;https://sharpauviluck.id/tampan.php;1361;0;401
1623611129785;1337;Leaderboard;200;OK;Sharp Games 1-232;text;TRUE;;1023;615;2;2;https://sharpauviluck.id/tampan.php;1336;0;403
1623611130783;1386;Leaderboard;200;OK;Sharp Games 1-233;text;TRUE;;1025;591;2;2;https://sharpauviluck.id/tampan.php;1386;0;403
1623611131784;816;Leaderboard;200;OK;Sharp Games 1-234;text;TRUE;;1029;611;1;1;https://sharpauviluck.id/tampan.php;816;0;407
1623611132784;1339;Leaderboard;200;OK;Sharp Games 1-235;text;TRUE;;1025;607;2;2;https://sharpauviluck.id/tampan.php;1339;0;382
1623611133784;1326;Leaderboard;200;OK;Sharp Games 1-236;text;TRUE;;1027;631;2;2;https://sharpauviluck.id/tampan.php;1326;0;387
1623611134784;1361;Leaderboard;200;OK;Sharp Games 1-237;text;TRUE;;1027;591;2;2;https://sharpauviluck.id/tampan.php;1359;0;397
1623611135783;1559;Leaderboard;200;OK;Sharp Games 1-238;text;TRUE;;1027;619;2;2;https://sharpauviluck.id/tampan.php;1557;0;386
1623611136789;794;Leaderboard;200;OK;Sharp Games 1-239;text;TRUE;;1023;611;1;1;https://sharpauviluck.id/tampan.php;794;0;384
1623611137789;1361;Leaderboard;200;OK;Sharp Games 1-240;text;TRUE;;1025;611;2;2;https://sharpauviluck.id/tampan.php;1361;0;398
1623611138785;826;Leaderboard;200;OK;Sharp Games 1-241;text;TRUE;;1035;595;1;1;https://sharpauviluck.id/tampan.php;826;0;400
1623611139785;1323;Leaderboard;200;OK;Sharp Games 1-242;text;TRUE;;1029;619;2;2;https://sharpauviluck.id/tampan.php;1323;0;388
1623611140798;1374;Leaderboard;200;OK;Sharp Games 1-243;text;TRUE;;1025;631;2;2;https://sharpauviluck.id/tampan.php;1374;0;403
1623611141785;1320;Leaderboard;200;OK;Sharp Games 1-244;text;TRUE;;1027;595;2;2;https://sharpauviluck.id/tampan.php;1320;0;386
1623611142779;1384;Leaderboard;200;OK;Sharp Games 1-245;text;TRUE;;1025;603;2;2;https://sharpauviluck.id/tampan.php;1384;0;407
1623611143780;1505;Leaderboard;200;OK;Sharp Games 1-246;text;TRUE;;1031;615;2;2;https://sharpauviluck.id/tampan.php;1505;0;406
1623611144781;800;Leaderboard;200;OK;Sharp Games 1-247;text;TRUE;;1023;599;1;1;https://sharpauviluck.id/tampan.php;800;0;384
1623611145785;1341;Leaderboard;200;OK;Sharp Games 1-248;text;TRUE;;1025;591;2;2;https://sharpauviluck.id/tampan.php;1341;0;390
1623611146785;1348;Leaderboard;200;OK;Sharp Games 1-249;text;TRUE;;1021;623;2;2;https://sharpauviluck.id/tampan.php;1348;0;392
1623611147785;821;Leaderboard;200;OK;Sharp Games 1-250;text;TRUE;;1035;599;1;1;https://sharpauviluck.id/tampan.php;821;0;403
1623611148785;1345;Leaderboard;200;OK;Sharp Games 1-251;text;TRUE;;1029;615;2;2;https://sharpauviluck.id/tampan.php;1345;0;399
1623611149793;1334;Leaderboard;200;OK;Sharp Games 1-252;text;TRUE;;1025;591;2;2;https://sharpauviluck.id/tampan.php;1334;0;398
1623611150784;850;Leaderboard;200;OK;Sharp Games 1-253;text;TRUE;;1025;627;1;1;https://sharpauviluck.id/tampan.php;849;0;410
1623611151783;841;Leaderboard;200;OK;Sharp Games 1-254;text;TRUE;;1027;611;1;1;https://sharpauviluck.id/tampan.php;841;0;421
1623611152785;1344;Leaderboard;200;OK;Sharp Games 1-255;text;TRUE;;1029;631;2;2;https://sharpauviluck.id/tampan.php;1344;0;405
1623611153780;1419;Leaderboard;200;OK;Sharp Games 1-256;text;TRUE;;1025;599;2;2;https://sharpauviluck.id/tampan.php;1419;0;386
1623611154784;819;Leaderboard;200;OK;Sharp Games 1-257;text;TRUE;;1029;627;1;1;https://sharpauviluck.id/tampan.php;819;0;401
1623611155783;1388;Leaderboard;200;OK;Sharp Games 1-258;text;TRUE;;1023;631;2;2;https://sharpauviluck.id/tampan.php;1388;0;402
1623611156784;851;Leaderboard;200;OK;Sharp Games 1-259;text;TRUE;;1027;599;1;1;https://sharpauviluck.id/tampan.php;851;0;396
1623611157785;1344;Leaderboard;200;OK;Sharp Games 1-260;text;TRUE;;1023;623;2;2;https://sharpauviluck.id/tampan.php;1344;0;402
1623611158783;1333;Leaderboard;200;OK;Sharp Games 1-261;text;TRUE;;1025;607;2;2;https://sharpauviluck.id/tampan.php;1332;0;394
1623611159800;807;Leaderboard;200;OK;Sharp Games 1-262;text;TRUE;;1025;611;1;1;https://sharpauviluck.id/tampan.php;807;0;395
1623611160783;853;Leaderboard;200;OK;Sharp Games 1-263;text;TRUE;;1023;631;1;1;https://sharpauviluck.id/tampan.php;853;0;405
1623611161783;1429;Leaderboard;200;OK;Sharp Games 1-264;text;TRUE;;1021;599;2;2;https://sharpauviluck.id/tampan.php;1429;0;408
1623611162780;1423;Leaderboard;200;OK;Sharp Games 1-265;text;TRUE;;1027;631;2;2;https://sharpauviluck.id/tampan.php;1423;0;405
1623611163780;1367;Leaderboard;200;OK;Sharp Games 1-266;text;TRUE;;1043;611;2;2;https://sharpauviluck.id/tampan.php;1367;0;402
1623611164783;885;Leaderboard;200;OK;Sharp Games 1-267;text;TRUE;;1029;631;1;1;https://sharpauviluck.id/tampan.php;885;0;415
1623611165783;1599;Leaderboard;200;OK;Sharp Games 1-268;text;TRUE;;1027;603;2;2;https://sharpauviluck.id/tampan.php;1599;0;388
1623611166783;814;Leaderboard;200;OK;Sharp Games 1-269;text;TRUE;;1027;627;1;1;https://sharpauviluck.id/tampan.php;813;0;405
1623611167782;1380;Leaderboard;200;OK;Sharp Games 1-270;text;TRUE;;1029;615;2;2;https://sharpauviluck.id/tampan.php;1379;0;405
1623611168783;1601;Leaderboard;200;OK;Sharp Games 1-271;text;TRUE;;1025;619;2;2;https://sharpauviluck.id/tampan.php;1601;0;417
1623611169784;1364;Leaderboard;200;OK;Sharp Games 1-272;text;TRUE;;1029;599;2;2;https://sharpauviluck.id/tampan.php;1364;0;398
1623611170785;1365;Leaderboard;200;OK;Sharp Games 1-273;text;TRUE;;1023;615;2;2;https://sharpauviluck.id/tampan.php;1359;0;404
1623611171784;1380;Leaderboard;200;OK;Sharp Games 1-274;text;TRUE;;1025;627;2;2;https://sharpauviluck.id/tampan.php;1379;0;411
1623611172785;1346;Leaderboard;200;OK;Sharp Games 1-275;text;TRUE;;1031;607;2;2;https://sharpauviluck.id/tampan.php;1346;0;398
